year2,sic1,fsize,Firms,Estabs,Emp,Denom,Estabs_Entry,Estabs_Entry_Rate,Estabs_Exit,Estabs_Exit_Rate,Job_Creation,Job_Creation_Births,Job_Creation_Continuers,Job_Creation_Rate_Births,Job_Creation_Rate,Job_Destruction,Job_Destruction_Deaths,Job_Destruction_Continuers,Job_Destruction_Rate_Deaths,Job_Destruction_Rate,Net_Job_Creation,Net_Job_Creation_Rate,Reallocation_Rate,d_flag,firmdeath_firms,firmdeath_estabs,firmdeath_emp
1992,15,c) 10 to 19,56363,56499,748807,761257,1451,2.6,1963,3.5,170963,35022,135941,4.6,22.5,192583,47760,144823,6.3,25.3,-21620,-2.8,45,0,1508,1509,38157
1992,15,d) 20 to 49,29452,29885,857455,872754,520,1.7,772,2.6,179809,24812,154997,2.8,20.6,208294,37372,170922,4.3,23.9,-28485,-3.3,41.2,0,518,527,29360
1992,15,e) 50 to 99,7199,7639,462385,472671,120,1.6,183,2.4,91406,9064,82342,1.9,19.3,110383,14269,96114,3,23.4,-18977,-4.1,38.6,0,73,73,9397
1992,15,f) 100 to 249,2770,3538,351421,365645,62,1.7,99,2.8,59642,5418,54224,1.5,16.3,87915,8985,78930,2.5,24,-28273,-7.7,32.6,1,20,21,
1992,15,g) 250 to 499,668,1276,171463,176362,68,5.3,88,6.8,28698,3877,24821,2.2,16.3,38430,4709,33721,2.7,21.8,-9732,-5.5,32.6,1,2,2,
1992,15,h) 500 to 999,273,839,110614,112676,47,5.5,88,10.2,22073,4079,17994,3.6,19.6,26016,4107,21909,3.6,23.1,-3943,-3.5,39.2,0,,,
1992,15,i) 1000 to 2499,168,878,101783,104899,115,13.1,112,12.8,18701,3924,14777,3.7,17.8,23149,4151,18998,4,22.1,-4448,-4.3,35.6,0,,,
1992,15,j) 2500 to 4999,88,489,59183,60361,18,3.6,44,8.8,8545,539,8006,0.9,14.2,10899,1595,9304,2.6,18.1,-2354,-3.9,28.4,0,,,
1992,15,k) 5000 to 9999,50,466,79096,67111,20,4.2,31,6.6,35449,2048,33401,3.1,52.8,11479,1341,10138,2,17.1,23970,35.7,34.2,0,,,
1992,15,l) 10000+,80,1388,174759,180639,64,4.5,107,7.6,28050,3913,24137,2.2,15.5,40218,5207,35011,2.9,22.3,-12168,-6.8,31,0,,,
1992,20,a) 1 to 4,97508,97527,241342,243493,22486,23,21623,22.1,92735,65536,27199,26.9,38.1,92820,62308,30512,25.6,38.1,-85,0,76.2,0,17535,17544,51539
1992,20,b) 5 to 9,61551,61620,418147,423712,3745,6,4091,6.6,99382,45507,53875,10.7,23.5,107654,50077,57577,11.8,25.4,-8272,-1.9,47,0,3434,3447,42531
1992,20,c) 10 to 19,52427,52729,724674,731735,1881,3.5,2319,4.4,131696,46022,85674,6.3,18,143617,58455,85162,8,19.6,-11921,-1.6,36,0,1875,1911,49479
1992,20,d) 20 to 49,45231,46927,1389500,1395368,1302,2.8,1504,3.2,213760,58921,154839,4.2,15.3,221705,74061,147644,5.3,15.9,-7945,-0.6,30.6,0,1010,1045,57994
1992,20,e) 50 to 99,18602,21491,1248578,1246942,521,2.4,651,3,173135,40557,132578,3.3,13.9,168116,49829,118287,4,13.5,5019,0.4,27,0,252,289,34476
1992,20,f) 100 to 249,11718,17773,1659785,1653825,519,2.9,734,4.1,221003,54382,166621,3.3,13.4,210092,62503,147589,3.8,12.7,10911,0.7,25.4,0,118,149,32472
1992,20,g) 250 to 499,3985,9534,1167805,1164037,286,3,420,4.4,128094,21479,106615,1.8,11,122292,29145,93147,2.5,10.5,5802,0.5,21,0,8,18,4929
1992,20,h) 500 to 999,2049,7504,1072170,1082284,204,2.7,436,5.7,101889,14003,87886,1.3,9.4,122773,34515,88258,3.2,11.3,-20884,-1.9,18.8,0,5,5,7584
1992,20,i) 1000 to 2499,1484,9575,1594931,1600490,281,2.9,588,6,151360,29956,121404,1.9,9.5,161344,40373,120971,2.5,10.1,-9984,-0.6,19,0,3,9,2166
1992,20,j) 2500 to 4999,620,6519,1195342,1216581,175,2.6,419,6.3,100542,19549,80993,1.6,8.3,141799,34597,107202,2.8,11.7,-41257,-3.4,16.6,0,,,
1992,20,k) 5000 to 9999,409,5877,1342419,1360161,177,2.9,439,7.3,108149,19032,89117,1.4,8,143898,32056,111842,2.4,10.6,-35749,-2.6,16,0,,,
1992,20,l) 10000+,516,16543,5984953,6046407,670,4,1097,6.5,486052,111471,374581,1.8,8,602421,144609,457812,2.4,10,-116369,-2,16,0,,,
1992,40,a) 1 to 4,84919,85070,191809,187819,21095,25.2,16981,20.3,73585,51977,21608,27.7,39.2,62740,42310,20430,22.5,33.4,10845,5.8,66.8,0,13609,13648,34520
1992,40,b) 5 to 9,32281,32978,215501,214316,2687,8.2,2119,6.5,56088,25537,30551,11.9,26.2,52158,24021,28137,11.2,24.3,3930,1.9,48.6,0,1608,1634,19821
1992,40,c) 10 to 19,21112,22729,288417,286518,1837,8.2,1255,5.6,64508,24718,39790,8.6,22.5,59148,24285,34863,8.5,20.6,5360,1.9,41.2,0,710,740,18518
1992,40,d) 20 to 49,14323,17623,428141,423215,1887,11,875,5.1,88883,32661,56222,7.7,21,77624,27190,50434,6.4,18.3,11259,2.7,36.6,0,352,387,20205
1992,40,e) 50 to 99,4726,8346,304321,299481,1199,15,475,5.9,65839,24022,41817,8,22,54944,16801,38143,5.6,18.3,10895,3.7,36.6,0,78,103,9853
1992,40,f) 100 to 249,2586,7680,321166,319211,975,13.2,368,5,66830,24185,42645,7.6,20.9,62582,15003,47579,4.7,19.6,4248,1.3,39.2,0,32,36,9444
1992,40,g) 250 to 499,920,4413,206314,205714,538,12.6,230,5.4,38625,12048,26577,5.9,18.8,37886,7630,30256,3.7,18.4,739,0.4,36.8,1,3,3,
1992,40,h) 500 to 999,529,4831,202511,201608,978,21.9,251,5.6,35063,13745,21318,6.8,17.4,32438,7326,25112,3.6,16.1,2625,1.3,32.2,0,,,
1992,40,i) 1000 to 2499,486,6844,324758,328277,841,12.5,599,8.9,57101,20626,36475,6.3,17.4,65476,20246,45230,6.2,19.9,-8375,-2.5,34.8,1,2,94,
1992,40,j) 2500 to 4999,251,5867,294101,297986,631,10.9,479,8.3,44230,16412,27818,5.5,14.8,52107,10572,41535,3.5,17.5,-7877,-2.7,29.6,0,,,
1992,40,k) 5000 to 9999,178,3568,330890,327505,362,10.4,203,5.8,36486,11134,25352,3.4,11.1,30127,5490,24637,1.7,9.2,6359,1.9,18.4,0,,,
1992,40,l) 10000+,255,34166,2388958,2448235,2990,8.7,2922,8.5,256759,90144,166615,3.7,10.5,365114,94352,270762,3.9,14.9,-108355,-4.4,21,0,,,
1992,50,a) 1 to 4,163193,163610,374086,369982,34999,21.6,29530,18.2,124976,86486,38490,23.4,33.8,112438,73417,39021,19.8,30.4,12538,3.4,60.8,0,23337,23529,60382
1992,50,b) 5 to 9,80170,82279,525441,528329,3515,4.3,4092,5,97950,33459,64491,6.3,18.5,101860,40020,61840,7.6,19.3,-3910,-0.8,37,0,2670,2845,32538
1992,50,c) 10 to 19,55307,61148,728569,733055,2114,3.4,2693,4.4,108660,28220,80440,3.8,14.8,115899,37707,78192,5.1,15.8,-7239,-1,29.6,0,1080,1237,27620
1992,50,d) 20 to 49,34760,48177,979740,984062,1862,3.9,2137,4.4,137078,29775,107303,3,13.9,144061,41665,102396,4.2,14.6,-6983,-0.7,27.8,0,467,658,26471
1992,50,e) 50 to 99,10381,21199,602615,600169,975,4.6,905,4.3,85913,19463,66450,3.2,14.3,80724,21082,59642,3.5,13.5,5189,0.8,27,0,99,163,11382
1992,50,f) 100 to 249,5736,18199,587086,583658,907,5,967,5.3,82939,19990,62949,3.4,14.2,75441,19873,55568,3.4,12.9,7498,1.3,25.8,0,30,68,6093
1992,50,g) 250 to 499,2027,9773,324733,323486,541,5.5,667,6.8,46450,10136,36314,3.1,14.4,43740,10856,32884,3.4,13.5,2710,0.9,27,0,4,67,2810
1992,50,h) 500 to 999,1134,8393,233944,230885,566,6.7,804,9.5,42407,14231,28176,6.2,18.4,36439,13410,23029,5.8,15.8,5968,2.6,31.6,1,2,222,
1992,50,i) 1000 to 2499,1031,12258,349198,351343,693,5.6,1010,8.1,55015,15935,39080,4.5,15.7,59398,18224,41174,5.2,16.9,-4383,-1.2,31.4,1,2,7,
1992,50,j) 2500 to 4999,506,9504,261898,264662,714,7.4,1016,10.5,50229,13811,36418,5.2,19,55321,19520,35801,7.4,20.9,-5092,-1.9,38,0,,,
1992,50,k) 5000 to 9999,338,7553,216847,224851,613,8,800,10.5,35278,14130,21148,6.3,15.7,51050,12755,38295,5.7,22.7,-15772,-7,31.4,0,,,
1992,50,l) 10000+,417,22916,965091,997814,1467,6.2,3160,13.3,173773,59041,114732,5.9,17.4,236726,99328,137398,10,23.7,-62953,-6.3,34.8,0,,,
1992,52,a) 1 to 4,457255,458662,1104627,1115530,105221,22.7,107198,23.2,408258,299732,108526,26.9,36.6,415440,294708,120732,26.4,37.2,-7182,-0.6,73.2,0,87859,88933,247448
1992,52,b) 5 to 9,225417,231416,1511698,1513733,18583,8,18539,8,371895,199000,172895,13.1,24.6,368966,184267,184699,12.2,24.4,2929,0.2,48.8,0,12156,12993,148559
1992,52,c) 10 to 19,137137,154353,1851296,1854637,10935,7.1,11047,7.1,387116,191277,195839,10.3,20.9,387244,172736,214508,9.3,20.9,-128,0,41.8,0,5016,5675,129825
1992,52,d) 20 to 49,82501,112977,2444377,2443663,7664,6.8,7141,6.3,433531,189621,243910,7.8,17.7,428317,155439,272878,6.4,17.5,5214,0.2,35,0,1932,2590,106424
1992,52,e) 50 to 99,23106,49818,1480357,1474238,3751,7.6,2890,5.9,229932,85661,144271,5.8,15.6,216341,63747,152594,4.3,14.7,13591,0.9,29.4,0,266,597,33343
1992,52,f) 100 to 249,9575,47904,1262246,1267311,3516,7.3,3466,7.2,201820,70374,131446,5.6,15.9,212087,67480,144607,5.3,16.7,-10267,-0.8,31.8,0,91,368,25590
1992,52,g) 250 to 499,2594,31561,725927,722847,2899,9.3,2157,6.9,126950,51875,75075,7.2,17.6,120307,33900,86407,4.7,16.6,6643,1,33.2,0,16,370,9914
1992,52,h) 500 to 999,1246,25518,612940,609659,2187,8.7,1608,6.4,100717,45623,55094,7.5,16.5,94040,25768,68272,4.2,15.4,6677,1.1,30.8,1,1,23,
1992,52,i) 1000 to 2499,871,39239,788735,794844,3017,7.7,2927,7.5,118118,55556,62562,7,14.9,130136,45243,84893,5.7,16.4,-12018,-1.5,29.8,1,1,106,
1992,52,j) 2500 to 4999,417,30708,599195,602072,2311,7.6,2020,6.6,80135,30008,50127,5,13.3,85903,26592,59311,4.4,14.3,-5768,-1,26.6,0,,,
1992,52,k) 5000 to 9999,268,39665,813123,810557,2168,5.4,2458,6.2,113253,37044,76209,4.6,14,107857,28757,79100,3.5,13.3,5396,0.7,26.6,0,,,
1992,52,l) 10000+,393,173309,6145867,6182695,13607,7.8,15356,8.8,821641,335994,485647,5.4,13.3,882654,250403,632251,4.1,14.3,-61013,-1,26.6,0,,,
1992,60,a) 1 to 4,241737,242464,483892,477147,39944,16.6,32979,13.7,129264,82517,46747,17.3,27.1,110797,68203,42594,14.3,23.2,18467,3.9,46.4,0,25685,25717,54136
1992,60,b) 5 to 9,56992,59379,365210,360924,3916,6.7,2233,3.8,74624,28999,45625,8,20.7,64926,23262,41664,6.4,18,9698,2.7,36,0,1521,1562,18625
1992,60,c) 10 to 19,27561,33322,364769,362220,2873,8.8,1630,5,76904,28568,48336,7.9,21.2,71049,26351,44698,7.3,19.6,5855,1.6,39.2,0,703,731,18434
1992,60,d) 20 to 49,17184,29517,510007,502993,3792,13.4,1497,5.3,130871,46654,84217,9.3,26,116911,36899,80012,7.3,23.2,13960,2.8,46.4,0,426,513,25033
1992,60,e) 50 to 99,6466,18166,399789,397392,2755,15.9,1073,6.2,113717,39863,73854,10,28.6,109108,29026,80082,7.3,27.5,4609,1.1,55,0,136,288,17960
1992,60,f) 100 to 249,3982,17369,466419,468469,2230,13.2,1219,7.2,122908,43445,79463,9.3,26.2,127313,39396,87917,8.4,27.2,-4405,-1,52.4,0,72,205,21818
1992,60,g) 250 to 499,1542,12348,320741,319766,1697,14.1,1059,8.8,74389,27761,46628,8.7,23.3,72890,23771,49119,7.4,22.8,1499,0.5,45.6,0,21,236,11075
1992,60,h) 500 to 999,969,12169,321061,322801,2263,19.7,878,7.7,62425,22943,39482,7.1,19.3,66207,20413,45794,6.3,20.5,-3782,-1.2,38.6,0,3,9,3552
1992,60,i) 1000 to 2499,865,15440,481173,488627,1595,10.4,1458,9.5,79014,31533,47481,6.5,16.2,94495,34163,60332,7,19.3,-15481,-3.1,32.4,0,3,121,8916
1992,60,j) 2500 to 4999,485,12383,453943,446112,1152,9.4,875,7.1,79612,25614,53998,5.7,17.8,64366,19289,45077,4.3,14.4,15246,3.4,28.8,0,,,
1992,60,k) 5000 to 9999,302,19841,643819,648440,1842,9.4,1441,7.3,99031,41805,57226,6.4,15.3,107568,34515,73053,5.3,16.6,-8537,-1.3,30.6,0,,,
1992,60,l) 10000+,389,66613,1964846,2004834,4895,7.3,6241,9.3,254529,86678,167851,4.3,12.7,332670,89949,242721,4.5,16.6,-78141,-3.9,25.4,0,,,
1992,70,a) 1 to 4,1006129,1007663,2220774,2179635,184816,18.6,145897,14.7,671959,446344,225615,20.5,30.8,563604,346986,216618,15.9,25.9,108355,4.9,51.8,1,111601,112072,
1992,70,b) 5 to 9,376994,383738,2454147,2425866,17837,4.7,14636,3.8,493999,184895,309104,7.6,20.4,429045,153524,275521,6.3,17.7,64954,2.7,35.4,0,9985,10335,121000
1992,70,c) 10 to 19,187621,203868,2514808,2485361,9433,4.6,7913,3.9,469319,154686,314633,6.2,18.9,403846,137018,266828,5.5,16.2,65473,2.7,32.4,0,3997,4251,103490
1992,70,d) 20 to 49,103007,133078,3086640,3044597,8105,6.1,5768,4.4,587128,187686,399442,6.2,19.3,496262,170010,326252,5.6,16.3,90866,3,32.6,0,2145,2395,124556
1992,70,e) 50 to 99,33641,60127,2271104,2232437,4449,7.5,2566,4.3,433026,141008,292018,6.3,19.4,351048,124113,226935,5.6,15.7,81978,3.7,31.4,0,667,923,90435
1992,70,f) 100 to 249,21067,57178,3044742,2985675,4461,7.9,2585,4.6,567531,173355,394176,5.8,19,445972,145075,300897,4.9,14.9,121559,4.1,29.8,1,321,354,
1992,70,g) 250 to 499,6792,28990,2069356,2016239,2392,8.4,1557,5.4,383145,111376,271769,5.5,19,275047,,204176,,13.6,108098,5.4,27.2,1,53,69,34273
1992,70,h) 500 to 999,3503,21599,2006542,1971892,1960,9.2,1441,6.8,311893,88297,223596,4.5,15.8,251112,66127,184985,3.4,12.7,60781,3.1,25.4,0,20,52,28029
1992,70,i) 1000 to 2499,2552,22329,2972786,2901568,2386,10.9,1469,6.7,432492,,,,14.9,282448,,211999,,9.7,150044,5.2,19.4,1,7,10,20299
1992,70,j) 2500 to 4999,934,16717,1974280,1917984,1677,9.9,2108,12.4,303383,,,,15.8,190740,,134538,,9.9,112643,5.9,19.8,1,3,3,20499
1992,70,k) 5000 to 9999,476,14206,1473735,1437181,1038,7.4,862,6.1,234518,79822,154696,5.6,16.3,162744,,118033,,11.3,71774,5,22.6,1,,,
1992,70,l) 10000+,548,43871,4181693,4158191,4261,9.7,4619,10.5,640223,257149,383074,6.2,15.4,593603,,357288,,14.3,46620,1.1,28.6,1,1,12,
1993,07,a) 1 to 4,44942,44947,102465,98871,9708,22.1,7152,16.3,37988,22876,15112,23.1,38.4,30028,17114,12914,17.3,30.4,7960,8,60.8,0,4891,4891,12005
1993,07,b) 5 to 9,18347,18362,122008,119763,651,3.5,607,3.3,29711,7677,22034,6.4,24.8,24899,7227,17672,6,20.8,4812,4,41.6,0,431,431,5206
1993,07,c) 10 to 19,9343,9378,124928,122510,147,1.6,205,2.2,26064,3809,22255,3.1,21.3,21063,5098,15965,4.2,17.2,5001,4.1,34.4,0,137,137,3530
1993,07,d) 20 to 49,3255,3356,94554,92625,68,2,85,2.5,21831,3480,18351,3.8,23.6,17620,4209,13411,4.5,19,4211,4.6,38,0,52,53,3024
1993,07,e) 50 to 99,709,768,47359,46274,26,3.4,41,5.3,12304,3350,8954,7.2,26.6,10241,3608,6633,7.8,22.1,2063,4.5,44.2,0,13,14,2009
1993,07,f) 100 to 249,282,388,35909,34677,27,7.1,13,3.4,10376,4638,5738,13.4,29.9,7947,2284,5663,6.6,22.9,2429,7,45.8,1,1,1,
1993,07,g) 250 to 499,98,227,20629,19824,28,12.9,7,3.2,6249,2140,4109,10.8,31.5,4639,,3923,,23.4,1610,8.1,46.8,1,1,1,
1993,07,h) 500 to 999,40,95,11974,11321,9,9.6,7,7.4,4053,885,3168,7.8,35.8,2749,,2675,,24.3,1304,11.5,48.6,1,,,
1993,07,i) 1000 to 2499,35,183,14767,16921,35,20.8,7,4.2,2451,,,,14.5,6777,,6452,,40.1,-4326,-25.6,29,1,,,
1993,07,j) 2500 to 4999,22,201,12463,9617,6,2.8,28,13.2,7167,,,,74.5,1561,,891,,16.2,5606,58.3,32.4,1,,,
1993,07,k) 5000 to 9999,11,118,21030,14263,8,6.5,16,13.1,14978,,,,105,1395,244,1151,1.7,9.8,13583,95.2,19.6,1,,,
1993,07,l) 10000+,34,351,14844,17760,30,8.1,70,18.9,2315,960,1355,5.4,13,8159,3242,4917,18.3,45.9,-5844,-32.9,26,0,,,
1993,10,a) 1 to 4,10269,10274,22071,22670,1715,16.4,2066,19.7,6610,4422,2188,19.5,29.2,7660,4864,2796,21.5,33.8,-1050,-4.6,58.4,0,1633,1635,3978
1993,10,b) 5 to 9,3816,3843,25385,26070,212,5.5,286,7.4,6282,2654,3628,10.2,24.1,7499,3452,4047,13.2,28.8,-1217,-4.7,48.2,0,242,242,3039
1993,10,c) 10 to 19,2558,2625,35137,36089,107,4,169,6.4,7508,2774,4734,7.7,20.8,9227,3994,5233,11.1,25.6,-1719,-4.8,41.6,0,131,131,3375
1993,10,d) 20 to 49,1863,2087,54608,55863,67,3.2,97,4.6,9663,2488,7175,4.5,17.3,12159,4146,8013,7.4,21.8,-2496,-4.5,34.6,0,55,59,3272
1993,10,e) 50 to 99,573,825,34136,34722,26,3.1,36,4.3,5740,1489,4251,4.3,16.5,6864,2213,4651,6.4,19.8,-1124,-3.3,33,0,10,11,1319
1993,10,f) 100 to 249,355,759,37562,39291,33,4.3,45,5.9,5561,1245,4316,3.2,14.2,9097,2901,6196,7.4,23.2,-3536,-9,28.4,0,6,6,1805
1993,10,g) 250 to 499,156,587,30804,30912,32,5.4,54,9,4098,570,3528,1.8,13.3,4486,1152,3334,3.7,14.5,-388,-1.2,26.6,0,,,
1993,10,h) 500 to 999,116,513,30073,30251,54,10.5,60,11.6,4828,1013,3815,3.3,16,5041,1207,3834,4,16.7,-213,-0.7,32,0,,,
1993,10,i) 1000 to 2499,119,791,49960,51565,67,8.4,75,9.4,7903,3482,4421,6.8,15.3,9721,3120,6601,6.1,18.9,-1818,-3.6,30.6,0,,,
1993,10,j) 2500 to 4999,56,399,33337,34521,49,12.7,26,6.7,2567,545,2022,1.6,7.4,4906,771,4135,2.2,14.2,-2339,-6.8,14.8,0,,,
1993,10,k) 5000 to 9999,60,660,50363,51933,67,10.2,70,10.6,5941,2684,3257,5.2,11.4,9030,3675,5355,7.1,17.4,-3089,-6,22.8,0,,,
1993,10,l) 10000+,78,1755,147877,161057,226,12.8,254,14.4,22823,8225,14598,5.1,14.2,51359,19401,31958,12,31.9,-28536,-17.7,28.4,0,,,
1993,15,a) 1 to 4,291967,291981,672987,654616,70688,24.6,58103,20.2,279505,179819,99686,27.5,42.7,236612,143184,93428,21.9,36.1,42893,6.6,72.2,0,42225,42229,108296
1993,15,b) 5 to 9,107379,107421,714119,705071,5348,5,5012,4.7,204075,63690,140385,9,28.9,184239,60341,123898,8.6,26.1,19836,2.8,52.2,0,4130,4137,50040
1993,15,c) 10 to 19,56873,57002,770299,762880,1409,2.5,1697,3,187848,35104,152744,4.6,24.6,171214,42603,128611,5.6,22.4,16634,2.2,44.8,0,1372,1372,34921
1993,15,d) 20 to 49,29363,29798,868100,865431,401,1.3,632,2.1,190558,21706,168852,2.5,22,183628,33495,150133,3.9,21.2,6930,0.8,42.4,0,503,506,28240
1993,15,e) 50 to 99,7046,7522,465302,464343,68,0.9,153,2,94033,8064,85969,1.7,20.3,91850,12124,79726,2.6,19.8,2183,0.5,39.6,0,69,74,9231
1993,15,f) 100 to 249,2690,3473,354367,353533,49,1.4,102,2.9,70694,6713,63981,1.9,20,68736,7770,60966,2.2,19.4,1958,0.6,38.8,0,16,16,4400
1993,15,g) 250 to 499,617,1237,162027,162105,64,5.1,75,6,30171,2532,27639,1.6,18.6,30370,2931,27439,1.8,18.7,-199,-0.1,37.2,1,1,1,
1993,15,h) 500 to 999,252,823,108873,107996,81,9.9,64,7.9,22819,4878,17941,4.5,21.1,20994,2847,18147,2.6,19.4,1825,1.7,38.8,0,,,
1993,15,i) 1000 to 2499,162,744,96021,98882,50,6.7,60,8,18270,921,17349,0.9,18.5,23958,8493,15465,8.6,24.2,-5688,-5.7,37,1,1,1,
1993,15,j) 2500 to 4999,71,605,60945,63940,40,6.5,51,8.3,9308,2248,7060,3.5,14.6,14966,3208,11758,5,23.4,-5658,-8.8,29.2,0,,,
1993,15,k) 5000 to 9999,44,433,35629,49131,30,6.8,46,10.4,6829,1429,5400,2.9,13.9,33791,1566,32225,3.2,68.8,-26962,-54.9,27.8,0,,,
1993,15,l) 10000+,78,1305,177708,182411,61,4.5,167,12.3,27973,2276,25697,1.2,15.3,38660,7381,31279,4,21.2,-10687,-5.9,30.6,0,,,
1993,20,a) 1 to 4,100016,100026,250780,244083,23846,24.2,20173,20.5,99065,70005,29060,28.7,40.6,84609,56431,28178,23.1,34.7,14456,5.9,69.4,0,16693,16697,47955
1993,20,b) 5 to 9,61662,61726,426008,420761,3764,6.1,3532,5.7,105528,46228,59300,11,25.1,94138,43389,50749,10.3,22.4,11390,2.7,44.8,0,3054,3069,37932
1993,20,c) 10 to 19,52102,52412,726797,722630,1807,3.4,2000,3.8,136382,45667,90715,6.3,18.9,126768,49905,76863,6.9,17.5,9614,1.4,35,0,1597,1613,41792
1993,20,d) 20 to 49,44896,46689,1392680,1384633,1050,2.2,1307,2.8,214060,51308,162752,3.7,15.5,196278,65702,130576,4.7,14.2,17782,1.3,28.4,0,887,911,51385
1993,20,e) 50 to 99,18495,21485,1257137,1247475,515,2.4,694,3.2,179707,38181,141526,3.1,14.4,159945,48964,110981,3.9,12.8,19762,1.6,25.6,0,228,256,30449
1993,20,f) 100 to 249,11672,17718,1664381,1646302,603,3.4,677,3.8,221372,47951,173421,2.9,13.4,186322,53336,132986,3.2,11.3,35050,2.1,22.6,0,88,106,24394
1993,20,g) 250 to 499,4022,9510,1202856,1192452,335,3.5,481,5,145840,27609,118231,2.3,12.2,125400,32654,92746,2.7,10.5,20440,1.7,21,0,10,16,6411
1993,20,h) 500 to 999,2018,7338,1107829,1093885,262,3.6,344,4.7,123984,22462,101522,2.1,11.3,98067,23315,74752,2.1,9,25917,2.3,18,0,,,
1993,20,i) 1000 to 2499,1455,9722,1605862,1601423,347,3.5,482,4.9,157385,29474,127911,1.8,9.8,149814,30734,119080,1.9,9.4,7571,0.4,18.8,0,,,
1993,20,j) 2500 to 4999,630,6643,1229398,1222682,241,3.6,345,5.2,114381,19896,94485,1.6,9.4,101952,27205,74747,2.2,8.3,12429,1.1,16.6,0,,,
1993,20,k) 5000 to 9999,427,5933,1373776,1387043,183,3.1,311,5.2,101306,18020,83286,1.3,7.3,128445,32723,95722,2.4,9.3,-27139,-2,14.6,0,,,
1993,20,l) 10000+,507,16132,5780286,5865349,677,4.2,876,5.4,396801,77697,319104,1.3,6.8,591046,119084,471962,2,10.1,-194245,-3.3,13.6,0,,,
1993,40,a) 1 to 4,88779,88865,201712,192942,22265,25.9,16274,18.9,77890,54774,23116,28.4,40.4,59391,39405,19986,20.4,30.8,18499,9.6,61.6,0,13424,13436,33293
1993,40,b) 5 to 9,32710,33228,221579,216876,2066,6.2,1801,5.4,57719,24284,33435,11.2,26.6,47944,20884,27060,9.6,22.1,9775,4.5,44.2,0,1453,1463,17840
1993,40,c) 10 to 19,20968,22579,289989,286132,866,3.8,910,4,60020,19572,40448,6.8,21,51774,19756,32018,6.9,18.1,8246,2.9,36.2,0,623,640,16088
1993,40,d) 20 to 49,14196,17782,429295,424628,449,2.5,605,3.4,73971,17565,56406,4.1,17.4,64106,21919,42187,5.2,15.1,9865,2.3,30.2,0,279,303,16499
1993,40,e) 50 to 99,4674,8499,307395,304104,267,3.1,358,4.2,48416,10983,37433,3.6,15.9,41548,13286,28262,4.4,13.7,6868,2.2,27.4,0,50,52,6524
1993,40,f) 100 to 249,2602,8109,336474,331840,375,4.6,556,6.8,53226,11554,41672,3.5,16,43602,13230,30372,4,13.1,9624,2.9,26.2,1,25,97,
1993,40,g) 250 to 499,931,4790,220931,216834,359,7.4,443,9.2,39821,8710,31111,4,18.4,31931,9157,22774,4.2,14.7,7890,3.7,29.4,0,4,58,2871
1993,40,h) 500 to 999,535,4333,212520,211775,389,8.9,508,11.6,36373,10444,25929,4.9,17.2,34994,9355,25639,4.4,16.5,1379,0.7,33,0,,,
1993,40,i) 1000 to 2499,461,6656,318982,310860,495,7.5,440,6.6,49457,15110,34347,4.9,15.9,32381,9479,22902,3,10.4,17076,5.5,20.8,1,1,1,
1993,40,j) 2500 to 4999,221,5999,286832,285776,483,8.1,384,6.5,32377,8055,24322,2.8,11.3,30231,9120,21111,3.2,10.6,2146,0.7,21.2,0,,,
1993,40,k) 5000 to 9999,187,4478,344152,348421,355,8,261,5.9,31348,9161,22187,2.6,9,39958,10567,29391,3,11.5,-8610,-2.5,18,0,,,
1993,40,l) 10000+,268,33696,2400660,2402986,3302,9.8,3714,11,281844,70510,211334,2.9,11.7,295319,81751,213568,3.4,12.3,-13475,-0.6,23.4,0,,,
1993,50,a) 1 to 4,167424,167774,384532,376749,34593,20.9,28461,17.2,126697,85890,40807,22.8,33.6,109431,70507,38924,18.7,29,17266,4.6,58,0,23118,23175,59587
1993,50,b) 5 to 9,79542,81449,525276,525149,2614,3.2,3296,4,95704,29283,66421,5.6,18.2,95265,36379,58886,6.9,18.1,439,0.1,36.2,0,2455,2504,29977
1993,50,c) 10 to 19,54389,60535,728282,725676,1216,2,1740,2.9,104039,21760,82279,3,14.3,98234,30219,68015,4.2,13.5,5805,0.8,27,0,877,951,22098
1993,50,d) 20 to 49,34038,47473,975211,968913,847,1.8,1285,2.7,126469,20208,106261,2.1,13.1,113648,29100,84548,3,11.7,12821,1.4,23.4,0,315,420,17664
1993,50,e) 50 to 99,10362,21536,616500,613100,504,2.3,802,3.7,80063,10169,69894,1.7,13.1,72975,19991,52984,3.3,11.9,7088,1.2,23.8,0,90,147,10795
1993,50,f) 100 to 249,5665,18183,601495,595848,792,4.3,987,5.4,81273,16100,65173,2.7,13.6,70653,20927,49726,3.5,11.9,10620,1.7,23.8,0,34,82,9406
1993,50,g) 250 to 499,1973,9626,325542,325577,666,6.9,685,7.1,46548,11690,34858,3.6,14.3,46489,12666,33823,3.9,14.3,59,0,28.6,1,2,2,
1993,50,h) 500 to 999,1079,8491,232447,231492,634,7.5,596,7,38635,9356,29279,4,16.7,36158,10812,25346,4.7,15.6,2477,1.1,31.2,1,2,2,
1993,50,i) 1000 to 2499,1025,12605,350082,353044,783,6.2,965,7.6,48792,13711,35081,3.9,13.8,54973,19164,35809,5.4,15.6,-6181,-1.8,27.6,0,,,
